T,CX 120530 (Condenser He4),T,CX 120536 (EV 4),T,CX 120560 (IC),T,CX 120258 (UC)
290.57,36.01,290.18,37.06,293.63,36.67,291.31,33.4
290.58,36,290.19,37.05,293.64,36.66,291.32,33.39
290.59,36,290.2,37.05,293.64,36.66,291.33,33.4
290.6,36,290.21,37.05,293.65,36.66,291.33,33.4
290.61,36,290.23,37.05,293.65,36.66,291.34,33.4
290.62,36,290.24,37.05,293.66,36.66,291.34,33.4
290.63,36,290.25,37.05,293.66,36.66,291.35,33.39
290.64,36,290.26,37.05,293.68,36.66,291.37,33.39
290.65,36,290.28,37.05,293.7,36.66,291.37,33.39
290.66,36,290.28,37.05,293.7,36.66,291.38,33.4
290.66,36,290.3,37.05,293.71,36.66,291.38,33.39
290.68,36,290.3,37.04,293.71,36.66,291.39,33.39
290.69,36,290.31,37.04,293.73,36.66,291.39,33.39
290.7,36,290.33,37.04,293.73,36.66,291.44,33.39
290.71,36,290.34,37.04,293.74,36.66,291.45,33.39
290.72,35.99,290.35,37.04,293.74,36.66,291.45,33.39
290.73,35.99,290.35,37.04,293.76,36.65,291.45,33.39
290.74,35.99,290.36,37.04,293.76,36.65,291.45,33.39
290.75,35.99,290.38,37.04,293.77,36.65,291.48,33.39
290.76,35.99,290.39,37.04,293.77,36.65,291.5,33.38
290.77,35.99,290.39,37.04,293.77,36.65,291.51,33.39
290.78,35.99,290.42,37.04,293.78,36.65,291.51,33.38
290.79,35.99,290.42,37.03,293.78,36.65,291.53,33.39
290.79,35.99,290.43,37.03,293.79,36.65,291.54,33.39
290.81,35.99,290.45,37.03,293.79,36.65,291.55,33.38
290.81,35.99,290.45,37.03,293.82,36.65,291.57,33.38
290.82,35.99,290.46,37.03,293.83,36.65,291.58,33.38
290.83,35.99,290.48,37.03,293.83,36.65,291.6,33.38
290.84,35.98,290.48,37.03,293.83,36.65,291.63,33.38
290.85,35.98,290.5,37.03,293.83,36.65,291.63,33.38
290.86,35.98,290.51,37.03,293.84,36.65,291.64,33.38
290.87,35.98,290.52,37.03,293.85,36.65,291.64,33.38
290.88,35.98,290.52,37.03,293.86,36.64,291.65,33.38
290.89,35.98,290.53,37.03,293.87,36.64,291.66,33.38
290.9,35.98,290.54,37.02,293.87,36.64,291.67,33.38
290.91,35.98,290.56,37.02,293.87,36.64,291.69,33.37
290.92,35.98,290.57,37.02,293.88,36.64,291.7,33.37
290.92,35.98,290.58,37.02,293.89,36.65,291.71,33.38
290.93,35.98,290.59,37.02,293.89,36.64,291.71,33.37
290.94,35.98,290.6,37.02,293.9,36.64,291.71,33.37
290.95,35.98,290.61,37.02,293.9,36.64,291.71,33.37
290.96,35.98,290.62,37.02,293.9,36.64,291.72,33.37
290.97,35.97,290.62,37.02,293.93,36.64,291.73,33.37
290.98,35.97,290.64,37.02,293.93,36.64,291.74,33.37
290.99,35.97,290.65,37.02,293.93,36.64,291.76,33.37
290.99,35.97,290.67,37.02,293.94,36.64,291.76,33.37
291.01,35.97,290.67,37.01,293.95,36.64,291.76,33.37
291.02,35.97,290.68,37.01,293.96,36.64,291.77,33.37
291.02,35.97,290.69,37.01,293.96,36.64,291.77,33.37
291.03,35.97,290.7,37.01,293.96,36.64,291.77,33.36
291.04,35.97,290.71,37.01,293.97,36.64,291.82,33.36
291.05,35.97,290.72,37.01,293.98,36.64,291.83,33.36
291.06,35.97,290.73,37.01,293.98,36.63,291.86,33.36
291.07,35.97,290.74,37.01,293.99,36.64,291.87,33.36
291.08,35.97,290.75,37.01,293.99,36.64,291.88,33.36
291.09,35.97,290.76,37.01,293.99,36.63,291.89,33.36
291.09,35.97,290.77,37.01,294.01,36.63,291.9,33.36
291.11,35.96,290.78,37.01,294.01,36.63,291.92,33.36
291.11,35.96,290.79,37,294.03,36.63,291.92,33.36
291.12,35.96,290.8,37,294.04,36.63,291.92,33.36
291.13,35.96,290.8,37,294.04,36.63,291.92,33.36
291.14,35.96,290.82,37,294.04,36.63,291.93,33.36
291.15,35.96,290.83,37,294.05,36.63,291.96,33.36
291.16,35.96,290.83,37,294.07,36.63,291.97,33.36
291.16,35.96,290.85,37,294.07,36.63,291.98,33.35
291.17,35.96,290.86,37,294.08,36.63,292,33.36
291.18,35.96,290.87,37,294.08,36.63,292.01,33.36
291.19,35.96,290.88,37,294.08,36.63,292.02,33.35
291.2,35.96,290.88,37,294.09,36.63,292.02,33.35
291.21,35.96,290.89,37,294.09,36.63,292.02,33.35
291.21,35.96,290.91,37,294.1,36.63,292.04,33.35
291.23,35.95,290.92,36.99,294.11,36.62,292.04,33.35
291.23,35.95,290.93,36.99,294.12,36.63,292.05,33.35
291.24,35.95,290.93,36.99,294.12,36.63,292.06,33.35
291.24,35.95,290.95,36.99,294.13,36.62,292.08,33.35
291.26,35.95,290.95,36.99,294.14,36.63,292.08,33.35
291.27,35.95,290.95,36.99,294.15,36.62,292.08,33.35
291.27,35.95,290.97,36.99,294.16,36.62,292.09,33.35
291.28,35.95,290.98,36.99,294.16,36.62,292.1,33.34
291.29,35.95,290.99,36.99,294.16,36.62,292.1,33.34
291.3,35.95,290.99,36.99,294.17,36.62,292.13,33.34
291.31,35.95,291,36.99,294.17,36.62,292.14,33.35
291.32,35.95,291.01,36.99,294.17,36.62,292.15,33.34
291.33,35.95,291.02,36.99,294.18,36.62,292.15,33.34
291.33,35.95,291.03,36.98,294.2,36.62,292.16,33.34
291.34,35.95,291.04,36.98,294.2,36.62,292.17,33.34
291.35,35.95,291.05,36.98,294.2,36.62,292.18,33.34
291.36,35.94,291.06,36.98,294.2,36.62,292.18,33.34
291.36,35.94,291.07,36.98,294.2,36.62,292.2,33.34
291.37,35.94,291.08,36.98,294.22,36.62,292.21,33.34
291.38,35.94,291.09,36.98,294.22,36.62,292.21,33.34
291.39,35.94,291.1,36.98,294.23,36.62,292.22,33.34
291.4,35.94,291.1,36.98,294.23,36.62,292.22,33.34
291.4,35.94,291.11,36.98,294.23,36.61,292.24,33.34
291.41,35.94,291.13,36.98,294.24,36.61,292.24,33.33
291.42,35.94,291.14,36.98,294.24,36.61,292.25,33.34
291.43,35.94,291.14,36.98,294.25,36.61,292.25,33.34
291.44,35.94,291.15,36.98,294.27,36.61,292.26,33.34
291.44,35.94,291.15,36.97,294.28,36.62,292.27,33.34
291.45,35.94,291.17,36.97,294.28,36.61,292.29,33.33
291.46,35.94,291.18,36.97,294.29,36.61,292.31,33.33
291.46,35.94,291.18,36.97,294.3,36.61,292.32,33.33
291.48,35.94,291.18,36.97,294.3,36.61,292.32,33.33
291.48,35.94,291.2,36.97,294.3,36.61,292.33,33.33
291.49,35.93,291.21,36.97,294.31,36.61,292.34,33.33
291.49,35.93,291.22,36.97,294.31,36.61,292.35,33.34
291.51,35.93,291.23,36.97,294.31,36.61,292.36,33.33
291.51,35.93,291.24,36.97,294.31,36.61,292.38,33.33
291.52,35.93,291.25,36.97,294.32,36.61,292.38,33.33
291.53,35.93,291.25,36.97,294.33,36.61,292.39,33.33
291.53,35.93,291.27,36.97,294.34,36.61,292.4,33.33
291.54,35.93,291.27,36.96,294.34,36.61,292.4,33.33
291.55,35.93,291.28,36.96,294.34,36.61,292.41,33.33
291.56,35.93,291.29,36.96,294.35,36.61,292.43,33.32
291.57,35.93,291.3,36.96,294.35,36.61,292.43,33.32
291.57,35.93,291.31,36.96,294.35,36.6,292.44,33.33
291.58,35.93,291.31,36.96,294.36,36.61,292.45,33.32
291.59,35.93,291.33,36.96,294.36,36.61,292.45,33.32
291.6,35.93,291.33,36.96,294.38,36.6,292.46,33.32
291.61,35.93,291.34,36.96,294.39,36.6,292.47,33.32
291.61,35.92,291.35,36.96,294.4,36.6,292.47,33.32
291.62,35.92,291.36,36.96,294.4,36.6,292.48,33.32
291.62,35.92,291.36,36.96,294.41,36.61,292.49,33.32
291.63,35.92,291.37,36.96,294.41,36.6,292.49,33.32
291.64,35.92,291.38,36.96,294.41,36.6,292.49,33.32
291.65,35.92,291.39,36.96,294.42,36.6,292.52,33.32
291.66,35.92,291.4,36.96,294.42,36.6,292.54,33.32
291.67,35.92,291.4,36.95,294.43,36.6,292.55,33.32
291.67,35.92,291.41,36.95,294.43,36.6,292.56,33.32
291.68,35.92,291.42,36.95,294.43,36.6,292.57,33.32
291.69,35.92,291.43,36.95,294.45,36.6,292.59,33.31
291.7,35.92,291.44,36.95,294.45,36.6,292.6,33.32
291.7,35.92,291.44,36.95,294.45,36.6,292.6,33.32
291.71,35.92,291.45,36.95,294.46,36.6,292.61,33.32
291.71,35.92,291.46,36.95,294.46,36.6,292.61,33.32
291.73,35.92,291.47,36.95,294.47,36.6,292.61,33.31
291.73,35.92,291.49,36.95,294.48,36.6,292.61,33.31
291.73,35.92,291.49,36.95,294.48,36.6,292.63,33.31
291.74,35.91,291.49,36.95,294.49,36.6,292.63,33.31
291.75,35.91,291.51,36.95,294.49,36.6,292.64,33.31
291.76,35.91,291.51,36.95,294.5,36.59,292.65,33.31
291.76,35.91,291.52,36.95,294.5,36.59,292.66,33.31
291.77,35.91,291.53,36.94,294.51,36.59,292.67,33.31
291.78,35.91,291.54,36.94,294.52,36.6,292.67,33.31
291.79,35.91,291.54,36.94,294.53,36.59,292.7,33.31
291.79,35.91,291.55,36.94,294.53,36.59,292.71,33.31
291.8,35.91,291.56,36.94,294.54,36.59,292.71,33.31
291.8,35.91,291.56,36.94,294.55,36.59,292.72,33.31
291.81,35.91,291.57,36.94,294.55,36.59,292.73,33.31
291.82,35.91,291.58,36.94,294.55,36.59,292.73,33.31
291.83,35.91,291.6,36.94,294.55,36.59,292.73,33.31
291.84,35.91,291.6,36.94,294.55,36.59,292.74,33.3
291.84,35.91,291.6,36.94,294.56,36.59,292.76,33.31
291.85,35.91,291.61,36.94,294.56,36.59,292.76,33.31
291.85,35.91,291.62,36.94,294.56,36.59,292.76,33.3
291.86,35.91,291.63,36.94,294.57,36.59,292.76,33.3
291.87,35.91,291.64,36.94,294.57,36.59,292.77,33.31
291.88,35.9,291.64,36.93,294.57,36.59,292.78,33.3
291.89,35.9,291.65,36.94,294.58,36.59,292.78,33.3
291.89,35.9,291.66,36.93,294.6,36.59,292.8,33.3
291.9,35.9,291.67,36.93,294.6,36.59,292.82,33.3
291.9,35.9,291.68,36.93,294.6,36.59,292.82,33.3
291.91,35.9,291.68,36.93,294.6,36.58,292.82,33.3
291.91,35.9,291.68,36.93,294.61,36.59,292.82,33.3
291.92,35.9,291.7,36.93,294.61,36.59,292.83,33.3
291.93,35.9,291.71,36.93,294.61,36.59,292.84,33.3
291.94,35.9,291.72,36.93,294.61,36.59,292.84,33.3
291.94,35.9,291.72,36.93,294.61,36.59,292.84,33.3
291.95,35.9,291.72,36.93,294.63,36.58,292.85,33.3
291.96,35.9,291.73,36.93,294.64,36.58,292.88,33.3
291.96,35.9,291.74,36.93,294.64,36.58,292.88,33.3
291.97,35.9,291.75,36.93,294.65,36.58,292.89,33.3
291.98,35.9,291.76,36.93,294.65,36.58,292.89,33.29
291.98,35.9,291.77,36.93,294.67,36.58,292.9,33.29
291.99,35.9,291.77,36.93,294.67,36.58,292.9,33.29
291.99,35.9,291.77,36.92,294.67,36.58,292.91,33.29
292,35.9,291.78,36.92,294.67,36.58,292.92,33.3
292.01,35.89,291.79,36.92,294.67,36.58,292.92,33.29
292.02,35.89,291.8,36.92,294.68,36.58,292.93,33.29
292.02,35.89,291.8,36.92,294.68,36.58,292.93,33.29
292.02,35.89,291.82,36.92,294.68,36.58,292.94,33.29
292.03,35.89,291.82,36.92,294.69,36.58,292.95,33.29
292.04,35.89,291.83,36.92,294.7,36.58,292.96,33.29
292.05,35.89,291.83,36.92,294.7,36.58,292.96,33.29
292.05,35.89,291.84,36.92,294.7,36.58,292.97,33.29
292.06,35.89,291.85,36.92,294.7,36.58,292.98,33.29
292.07,35.89,291.85,36.92,294.71,36.58,292.98,33.29
292.07,35.89,291.86,36.92,294.71,36.58,292.99,33.29
292.08,35.89,291.87,36.92,294.72,36.58,292.99,33.29
292.08,35.89,291.87,36.92,294.72,36.58,292.99,33.29
292.09,35.89,291.88,36.92,294.73,36.58,292.99,33.29
292.1,35.89,291.89,36.91,294.73,36.58,293.02,33.29
292.1,35.89,291.89,36.91,294.74,36.58,293.04,33.29
292.1,35.89,291.91,36.91,294.74,36.58,293.05,33.29
292.11,35.89,291.92,36.91,294.75,36.58,293.06,33.28
292.12,35.89,291.92,36.91,294.76,36.58,293.06,33.28
292.12,35.89,291.93,36.91,294.76,36.57,293.07,33.29
292.13,35.88,291.93,36.91,294.76,36.58,293.07,33.28
292.14,35.88,291.94,36.91,294.77,36.57,293.08,33.28
292.14,35.88,291.95,36.91,294.78,36.57,293.08,33.28
292.15,35.88,291.95,36.91,294.78,36.58,293.08,33.28
292.15,35.88,291.96,36.91,294.79,36.57,293.1,33.28
292.16,35.88,291.97,36.91,294.79,36.57,293.11,33.28
292.17,35.88,291.98,36.91,294.8,36.57,293.11,33.28
292.17,35.88,291.99,36.91,294.8,36.57,293.11,33.28
292.18,35.88,291.99,36.91,294.8,36.57,293.12,33.28
292.19,35.88,292,36.91,294.8,36.57,293.12,33.28
292.19,35.88,292,36.91,294.81,36.57,293.14,33.28
292.2,35.88,292.01,36.91,294.82,36.57,293.14,33.28
292.2,35.88,292.01,36.91,294.82,36.57,293.14,33.28
292.21,35.88,292.02,36.9,294.82,36.57,293.14,33.28
292.21,35.88,292.03,36.9,294.82,36.57,293.17,33.28
292.22,35.88,292.04,36.9,294.83,36.57,293.17,33.28
292.23,35.88,292.04,36.9,294.83,36.57,293.18,33.27
292.23,35.88,292.05,36.9,294.83,36.57,293.19,33.27
292.24,35.88,292.05,36.9,294.84,36.57,293.2,33.27
292.25,35.88,292.06,36.9,294.85,36.57,293.21,33.28
292.25,35.88,292.06,36.9,294.85,36.57,293.21,33.27
292.26,35.88,292.06,36.9,294.86,36.57,293.23,33.27
292.26,35.87,292.07,36.9,294.86,36.57,293.23,33.27
292.27,35.87,292.09,36.9,294.86,36.57,293.24,33.28
292.27,35.87,292.09,36.9,294.87,36.57,293.25,33.27
292.28,35.87,292.09,36.9,294.87,36.57,293.25,33.27
292.29,35.87,292.1,36.9,294.88,36.57,293.25,33.27
292.29,35.87,292.11,36.9,294.89,36.57,293.26,33.27
292.3,35.87,292.11,36.9,294.89,36.57,293.26,33.27
292.3,35.87,292.13,36.9,294.89,36.57,293.27,33.27
292.31,35.87,292.13,36.9,294.89,36.56,293.27,33.27
292.31,35.87,292.13,36.9,294.89,36.56,293.29,33.27
292.32,35.87,292.14,36.89,294.9,36.56,293.29,33.26
292.32,35.87,292.15,36.89,294.9,36.56,293.3,33.27
292.33,35.87,292.15,36.89,294.92,36.56,293.3,33.27
292.33,35.87,292.16,36.89,294.92,36.56,293.3,33.27
292.34,35.87,292.17,36.89,294.93,36.56,293.3,33.27
292.35,35.87,292.18,36.89,294.94,36.56,293.32,33.27
292.36,35.87,292.18,36.89,294.94,36.56,293.32,33.26
292.36,35.87,292.19,36.89,294.94,36.56,293.33,33.26
292.36,35.87,292.19,36.89,294.94,36.56,293.35,33.27
292.37,35.87,292.2,36.89,294.94,36.56,293.35,33.27
292.37,35.87,292.2,36.89,294.94,36.56,293.35,33.26
292.38,35.87,292.21,36.89,294.94,36.56,293.35,33.27
292.38,35.87,292.22,36.89,294.96,36.56,293.36,33.27
292.39,35.87,292.22,36.89,294.96,36.56,293.36,33.26
292.39,35.86,292.23,36.89,294.96,36.56,293.36,33.26
292.4,35.86,292.24,36.89,294.98,36.56,293.37,33.27
292.41,35.86,292.24,36.89,294.98,36.56,293.37,33.27
292.42,35.86,292.25,36.89,294.98,36.56,293.37,33.26
292.42,35.86,292.26,36.89,294.98,36.56,293.37,33.26
292.42,35.86,292.27,36.89,294.98,36.56,293.38,33.26
292.42,35.86,292.27,36.88,294.99,36.56,293.38,33.26
292.43,35.86,292.27,36.88,294.99,36.56,293.39,33.26
292.43,35.86,292.28,36.88,294.99,36.56,293.39,33.26
292.44,35.86,292.28,36.88,294.99,36.56,293.4,33.26
292.45,35.86,292.29,36.88,294.99,36.56,293.41,33.26
292.45,35.86,292.3,36.88,295,36.56,293.41,33.26
292.46,35.86,292.3,36.88,295,36.56,293.43,33.26
292.46,35.86,292.31,36.88,295.01,36.56,293.45,33.26
292.47,35.86,292.32,36.88,295.01,36.55,293.45,33.26
292.48,35.86,292.32,36.88,295.01,36.55,293.46,33.26
292.48,35.86,292.33,36.88,295.02,36.56,293.47,33.26
292.49,35.86,292.33,36.88,295.02,36.56,293.47,33.26
292.49,35.86,292.34,36.88,295.02,36.56,293.48,33.26
292.5,35.86,292.34,36.88,295.02,36.55,293.48,33.25
292.5,35.86,292.35,36.88,295.03,36.55,293.49,33.25
292.5,35.86,292.35,36.88,295.03,36.55,293.49,33.26
292.51,35.86,292.36,36.88,295.03,36.55,293.5,33.26
292.51,35.86,292.36,36.88,295.04,36.55,293.5,33.26
292.52,35.86,292.37,36.88,295.05,36.55,293.51,33.25
292.53,35.86,292.38,36.88,295.05,36.55,293.51,33.25
292.53,35.85,292.38,36.88,295.05,36.55,293.51,33.25
292.54,35.85,292.39,36.87,295.05,36.55,293.51,33.25
292.54,35.85,292.39,36.87,295.05,36.55,293.51,33.25
292.54,35.85,292.4,36.87,295.06,36.56,293.52,33.25
292.55,35.85,292.41,36.87,295.06,36.55,293.52,33.25
292.56,35.85,292.41,36.87,295.07,36.55,293.53,33.25
292.56,35.85,292.42,36.87,295.07,36.55,293.55,33.25
292.56,35.85,292.42,36.87,295.08,36.55,293.56,33.25
292.57,35.85,292.43,36.87,295.08,36.55,293.57,33.25
292.58,35.85,292.44,36.87,295.08,36.55,293.57,33.25
292.58,35.85,292.44,36.87,295.1,36.55,293.57,33.25
292.59,35.85,292.45,36.87,295.1,36.55,293.57,33.25
292.59,35.85,292.45,36.87,295.11,36.55,293.58,33.25
292.6,35.85,292.46,36.87,295.11,36.55,293.58,33.25
292.6,35.85,292.46,36.87,295.11,36.55,293.59,33.25
292.61,35.85,292.47,36.87,295.12,36.55,293.6,33.25
292.61,35.85,292.48,36.87,295.12,36.55,293.6,33.25
292.61,35.85,292.48,36.87,295.12,36.55,293.6,33.25
292.62,35.85,292.48,36.87,295.12,36.54,293.61,33.25
292.62,35.85,292.49,36.87,295.12,36.55,293.62,33.24
292.63,35.85,292.5,36.87,295.13,36.55,293.63,33.25
292.63,35.85,292.51,36.86,295.13,36.55,293.63,33.24
292.64,35.85,292.51,36.86,295.13,36.54,293.63,33.24
292.64,35.85,292.51,36.87,295.13,36.54,293.63,33.24
292.65,35.85,292.52,36.86,295.14,36.55,293.63,33.24
292.65,35.85,292.53,36.86,295.14,36.55,293.65,33.25
292.66,35.84,292.53,36.86,295.14,36.54,293.67,33.24
292.66,35.85,292.53,36.86,295.15,36.54,293.67,33.24
292.66,35.84,292.53,36.86,295.15,36.54,293.68,33.24
292.67,35.84,292.55,36.86,295.16,36.54,293.68,33.24
292.68,35.84,292.55,36.86,295.16,36.55,293.69,33.24
292.68,35.84,292.55,36.86,295.17,36.54,293.69,33.24
292.68,35.84,292.56,36.86,295.17,36.54,293.69,33.24
292.69,35.84,292.57,36.86,295.17,36.54,293.69,33.24
292.69,35.84,292.57,36.86,295.17,36.54,293.7,33.24
292.7,35.84,292.57,36.86,295.17,36.54,293.7,33.24
292.7,35.84,292.58,36.86,295.18,36.54,293.7,33.24
292.71,35.84,292.58,36.86,295.19,36.54,293.7,33.24
292.71,35.84,292.6,36.86,295.2,36.54,293.71,33.24
292.72,35.84,292.6,36.86,295.2,36.54,293.72,33.24
292.72,35.84,292.61,36.86,295.2,36.54,293.73,33.24
292.72,35.84,292.61,36.86,295.2,36.54,293.74,33.24
292.73,35.84,292.61,36.86,295.2,36.54,293.74,33.24
292.73,35.84,292.61,36.86,295.2,36.54,293.75,33.24
292.74,35.84,292.62,36.86,295.2,36.54,293.76,33.24
292.74,35.84,292.62,36.86,295.21,36.55,293.77,33.24
292.74,35.84,292.63,36.85,295.21,36.54,293.77,33.24
292.75,35.84,292.63,36.85,295.22,36.54,293.78,33.24
292.75,35.84,292.64,36.85,295.22,36.54,293.78,33.23
292.76,35.84,292.65,36.85,295.22,36.54,293.79,33.24
292.76,35.84,292.66,36.85,295.22,36.54,293.79,33.23
292.77,35.84,292.66,36.85,295.23,36.54,293.8,33.23
292.78,35.84,292.66,36.85,295.23,36.54,293.8,33.24
292.78,35.84,292.66,36.85,295.23,36.54,293.8,33.24
292.78,35.84,292.67,36.85,295.23,36.54,293.8,33.24
292.78,35.84,292.67,36.85,295.24,36.54,293.8,33.23
292.79,35.83,292.68,36.85,295.25,36.54,293.81,33.23
292.8,35.83,292.69,36.85,295.26,36.54,293.82,33.24
292.8,35.83,292.69,36.85,295.26,36.53,293.82,33.23
292.8,35.83,292.69,36.85,295.26,36.54,293.83,33.23
292.81,35.83,292.7,36.85,295.26,36.54,293.84,33.23
292.81,35.83,292.7,36.85,295.26,36.54,293.85,33.23
292.82,35.83,292.71,36.85,295.26,36.53,293.86,33.23
292.82,35.83,292.71,36.85,295.27,36.54,293.86,33.23
292.83,35.83,292.72,36.85,295.27,36.53,293.86,33.23
292.83,35.83,292.72,36.85,295.27,36.54,293.86,33.23
292.83,35.83,292.73,36.85,295.27,36.53,293.87,33.23
292.84,35.83,292.73,36.85,295.27,36.53,293.87,33.23
292.84,35.83,292.74,36.85,295.27,36.53,293.87,33.23
292.84,35.83,292.74,36.85,295.28,36.53,293.87,33.23
292.85,35.83,292.75,36.85,295.28,36.53,293.88,33.23
292.86,35.83,292.75,36.85,295.29,36.53,293.88,33.23
292.86,35.83,292.76,36.85,295.29,36.53,293.89,33.23
292.86,35.83,292.76,36.84,295.29,36.53,293.9,33.23
292.87,35.83,292.77,36.84,295.29,36.53,293.9,33.22
292.87,35.83,292.77,36.84,295.3,36.53,293.9,33.23
292.87,35.83,292.77,36.84,295.3,36.53,293.9,33.23
292.88,35.83,292.77,36.84,295.3,36.53,293.91,33.23
292.88,35.83,292.78,36.84,295.3,36.53,293.92,33.23
292.89,35.83,292.79,36.84,295.3,36.53,293.93,33.23
292.89,35.83,292.8,36.84,295.31,36.53,293.94,33.23
292.89,35.83,292.8,36.84,295.32,36.53,293.94,33.23
292.9,35.83,292.81,36.84,295.32,36.53,293.94,33.23
292.9,35.83,292.81,36.84,295.32,36.53,293.95,33.23
292.91,35.83,292.82,36.84,295.32,36.53,293.96,33.22
292.91,35.83,292.82,36.84,295.33,36.53,293.97,33.23
292.92,35.82,292.82,36.84,295.33,36.53,293.97,33.22
292.92,35.83,292.83,36.84,295.33,36.53,293.98,33.22
292.92,35.82,292.83,36.84,295.33,36.53,293.99,33.23
292.92,35.82,292.84,36.84,295.34,36.53,293.99,33.22
292.93,35.82,292.84,36.84,295.34,36.53,294.01,33.22
292.93,35.82,292.85,36.84,295.34,36.53,294.01,33.23
292.94,35.82,292.85,36.84,295.35,36.53,294.01,33.22
292.94,35.82,292.85,36.84,295.35,36.53,294.01,33.22
292.95,35.82,292.86,36.84,295.35,36.53,294.01,33.22
292.95,35.82,292.86,36.84,295.35,36.53,294.01,33.22
292.95,35.82,292.87,36.84,295.35,36.53,294.01,33.22
292.95,35.82,292.87,36.84,295.36,36.53,294.02,33.22
292.96,35.82,292.87,36.84,295.36,36.53,294.03,33.22
292.97,35.82,292.88,36.84,295.37,36.53,294.03,33.22
292.97,35.82,292.88,36.83,295.38,36.53,294.03,33.22
292.97,35.82,292.89,36.83,295.38,36.53,294.03,33.22
292.98,35.82,292.89,36.83,295.39,36.53,294.03,33.22
292.98,35.82,292.9,36.83,295.39,36.53,294.04,33.22
292.98,35.82,292.9,36.83,295.39,36.53,294.04,33.22
292.98,35.82,292.91,36.83,295.39,36.53,294.05,33.21
292.99,35.82,292.91,36.83,295.39,36.52,294.06,33.22
292.99,35.82,292.91,36.83,295.4,36.53,294.06,33.22
292.99,35.82,292.92,36.83,295.4,36.52,294.06,33.21
293,35.82,292.92,36.83,295.4,36.52,294.06,33.22
293.01,35.82,292.93,36.83,295.4,36.53,294.06,33.22
293.01,35.82,292.93,36.83,295.4,36.52,294.07,33.22
293.01,35.82,292.93,36.83,295.4,36.52,294.07,33.22
293.02,35.82,292.94,36.83,295.4,36.52,294.07,33.22
293.02,35.82,292.95,36.83,295.41,36.52,294.08,33.22
293.02,35.82,292.95,36.83,295.41,36.53,294.08,33.22
293.02,35.82,292.96,36.83,295.42,36.53,294.08,33.21
293.03,35.82,292.96,36.83,295.42,36.52,294.08,33.21
293.04,35.82,292.96,36.83,295.43,36.52,294.09,33.22
293.04,35.82,292.96,36.83,294.09,33.21,,
293.04,35.82,292.97,36.83,294.09,33.21,,
293.04,35.81,292.98,36.83,294.1,33.22,,
293.05,35.82,292.98,36.83,294.1,33.22,,
293.05,35.81,292.98,36.83,294.1,33.21,,
293.06,35.81,292.98,36.83,294.11,33.22,,
293.06,35.81,292.98,36.83,294.12,33.21,,
293.06,35.81,292.99,36.83,294.12,33.21,,
293.07,35.81,293,36.83,294.14,33.21,,
293.07,35.81,293,36.83,294.14,33.21,,
293.07,35.81,293,36.82,294.14,33.21,,
293.08,35.81,293,36.82,294.15,33.21,,
293.08,35.81,293.01,36.82,294.16,33.21,,
293.08,35.81,293.02,36.82,294.16,33.21,,
293.09,35.81,293.02,36.82,294.16,33.21,,
293.09,35.81,293.03,36.82,294.16,33.21,,
293.1,35.81,293.03,36.82,294.17,33.21,,
293.1,35.81,293.03,36.82,294.17,33.21,,
293.1,35.81,293.04,36.82,294.17,33.21,,
293.1,35.81,293.04,36.82,294.18,33.21,,
293.11,35.81,293.05,36.82,294.18,33.21,,
293.11,35.81,293.05,36.82,294.19,33.21,,
293.11,35.81,293.05,36.82,294.2,33.21,,
293.12,35.81,293.06,36.82,294.2,33.21,,
293.12,35.81,293.06,36.82,294.2,33.21,,
293.12,35.81,293.06,36.82,294.2,33.21,,
293.13,35.81,293.07,36.82,294.22,33.21,,
293.13,35.81,293.07,36.82,294.22,33.21,,
293.13,35.81,293.08,36.82,294.22,33.21,,
293.14,35.81,293.08,36.82,294.23,33.21,,
293.14,35.81,293.08,36.82,294.23,33.21,,
293.14,35.81,293.08,36.82,294.23,33.21,,
293.15,35.81,293.09,36.82,294.23,33.2,,
293.15,35.81,293.1,36.82,294.23,33.21,,
293.15,35.81,293.1,36.82,294.24,33.21,,
293.16,35.81,293.1,36.82,294.24,33.21,,
293.16,35.81,293.1,36.82,294.24,33.21,,
293.17,35.81,293.11,36.82,294.25,33.2,,
293.17,35.81,293.11,36.82,294.26,33.21,,
293.17,35.81,293.11,36.82,294.27,33.21,,
293.17,35.81,293.12,36.82,294.27,33.21,,
293.18,35.81,293.12,36.81,294.27,33.2,,
293.18,35.8,293.13,36.82,294.27,33.2,,
293.18,35.81,293.13,36.82,294.27,33.2,,
293.19,35.8,293.13,36.81,294.29,33.2,,
293.19,35.8,293.14,36.81,294.29,33.2,,
293.19,35.8,293.14,36.81,294.29,33.2,,
293.2,35.8,293.14,36.81,294.3,33.2,,
293.2,35.8,293.15,36.81,294.3,33.2,,
293.2,35.8,293.16,36.81,294.3,33.2,,
293.2,35.8,293.16,36.81,294.31,33.2,,
293.21,35.8,293.16,36.81,294.32,33.2,,
293.21,35.8,293.16,36.81,294.32,33.2,,
293.22,35.8,293.17,36.81,294.32,33.2,,
293.22,35.8,293.17,36.81,294.33,33.2,,
293.22,35.8,293.17,36.81,294.33,33.2,,
293.23,35.8,293.17,36.81,294.33,33.2,,
293.23,35.8,293.17,36.81,294.34,33.2,,
293.23,35.8,293.18,36.81,294.34,33.2,,
293.23,35.8,293.19,36.81,294.35,33.2,,
293.23,35.8,293.19,36.81,294.35,33.2,,
